1,-2593.000000,-3713.000000,3455.000000,-2207.000000,-3071.000000,3553.000000
2,-321.000000,-3017.000000,1919.000000,145.000000,-2943.000000,2049.000000
3,-453.000000,-2529.000000,1919.000000,-323.000000,-2143.000000,2049.000000
4,-2065.000000,-2585.000000,1919.000000,-2015.000000,-2087.000000,2081.000000
5,-2961.000000,-2465.000000,1535.000000,-2463.000000,-1967.000000,1785.000000
6,-169.000000,-2009.000000,-801.000000,169.000000,-1895.000000,-671.000000
1000,-1793.000000,1559.000000,-2497.000000,-1231.000000,2137.000000,-2303.000000
50,63.000000,1279.000000,-257.000000,129.000000,1345.000000,-191.000000
51,63.000000,1407.000000,-257.000000,129.000000,1473.000000,-191.000000
10000,-321.000000,-353.000000,-2497.000000,321.000000,409.000000,-2303.000000
10001,703.000000,103.000000,-2497.000000,1265.000000,713.000000,-2303.000000
10002,215.000000,2247.000000,-2497.000000,857.000000,3009.000000,-2303.000000
