x,y,z,pitch,yaw,roll,type,useCount,difficulty,model
-1860.109985,224.061996,63.533798,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-1916.209961,231.029007,63.933899,0.000000,180.000000,0.000000,3,0,3,models/bg_ammobox_group.mdl
-1973.599976,233.656006,75.893097,0.000000,0.000000,0.000000,2,0,3,models/bg_armorbox_group.mdl
-3497.659912,1482.400024,75.893097,0.000000,90.000000,0.000000,2,0,3,models/bg_armorbox_group.mdl
-3495.030029,1539.790039,63.933899,0.000000,270.000000,0.000000,3,0,3,models/bg_ammobox_group.mdl
-3488.060059,1595.890015,63.533798,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-2655.939941,1476.109985,63.533798,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-2648.969971,1532.209961,63.933899,0.000000,90.000000,0.000000,3,0,3,models/bg_ammobox_group.mdl
-2646.340088,1589.599976,75.893097,0.000000,270.000000,0.000000,2,0,3,models/bg_armorbox_group.mdl
-1589.599976,3305.659912,75.893097,0.000000,0.000000,0.000000,2,0,3,models/bg_armorbox_group.mdl
-1532.209961,3303.030029,63.933899,0.000000,180.000000,0.000000,3,0,3,models/bg_ammobox_group.mdl
-1476.109985,3296.060059,63.533798,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1595.890015,3296.060059,63.533798,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1539.790039,3303.030029,63.933899,0.000000,180.000000,0.000000,3,0,3,models/bg_ammobox_group.mdl
1482.400024,3305.659912,75.893097,0.000000,0.000000,0.000000,2,0,3,models/bg_armorbox_group.mdl
3305.659912,1589.599976,75.893097,0.000000,270.000000,0.000000,2,0,3,models/bg_armorbox_group.mdl
3303.030029,1532.209961,63.933899,0.000000,90.000000,0.000000,3,0,3,models/bg_ammobox_group.mdl
3296.060059,1476.109985,63.533798,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1860.109985,-224.061996,63.533798,0.000000,270.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1916.209961,-231.029007,63.933899,0.000000,0.000000,0.000000,3,0,3,models/bg_ammobox_group.mdl
1973.599976,-233.656006,75.893097,0.000000,180.000000,0.000000,2,0,3,models/bg_armorbox_group.mdl
3018.399902,1097.660034,75.893097,0.000000,0.000000,0.000000,2,0,3,models/bg_armorbox_group.mdl
3075.790039,1095.030029,63.933899,0.000000,180.000000,0.000000,3,0,3,models/bg_ammobox_group.mdl
3131.889893,1088.060059,63.533798,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
2591.939941,-2004.109985,63.533798,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
2584.969971,-2060.209961,63.933899,0.000000,270.000000,0.000000,3,0,3,models/bg_ammobox_group.mdl
2582.340088,-2117.600098,75.893097,0.000000,90.000000,0.000000,2,0,3,models/bg_armorbox_group.mdl
3561.659912,-2010.400024,75.893097,0.000000,270.000000,0.000000,2,0,3,models/bg_armorbox_group.mdl
3559.030029,-2067.790039,63.933899,0.000000,90.000000,0.000000,3,0,3,models/bg_ammobox_group.mdl
3552.060059,-2123.889893,63.533798,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1476.109985,-3296.060059,63.533798,0.000000,270.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1532.209961,-3303.030029,63.933899,0.000000,0.000000,0.000000,3,0,3,models/bg_ammobox_group.mdl
1589.599976,-3305.659912,75.893097,0.000000,180.000000,0.000000,2,0,3,models/bg_armorbox_group.mdl
-233.656006,-1589.599976,75.893097,0.000000,90.000000,0.000000,2,0,3,models/bg_armorbox_group.mdl
-231.029007,-1532.209961,63.933899,0.000000,270.000000,0.000000,3,0,3,models/bg_ammobox_group.mdl
-224.061996,-1476.109985,63.533798,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
