P,101,-1920,128,96,0,180,0,2,0
P,101,-2016,128,96,0,180,0,2,0
P,101,-1824,128,96,0,180,0,2,0
P,101,-1728,128,96,0,180,0,2,0
P,101,-2112,128,96,0,180,0,2,0
P,101,-1728,-128,96,0,180,0,2,0
P,101,-1824,-128,96,0,180,0,2,0
P,101,-1920,-128,96,0,180,0,2,0
P,101,-2016,-128,96,0,180,0,2,0
P,101,-2112,-128,96,0,180,0,2,0
P,1,-3584,-3296,160,0,45,0,2,0
P,1,-3584,-3520,160,0,45,0,2,0
P,1,-2560,-3520,160,0,135,0,2,0
P,1,-3584,-3072,160,0,45,0,2,0
P,1,-3584,-2848,160,0,45,0,2,0
P,1,-3584,-2624,160,0,45,0,2,0
P,1,-2560,-3296,160,0,135,0,2,0
P,1,-2560,-3072,160,0,135,0,2,0
P,1,-2560,-2848,160,0,135,0,2,0
P,1,-2560,-2624,160,0,135,0,2,0
P,105,3264,-2064,96,0,270,0,2,0
P,105,3168,-2064,96,0,270,0,2,0
P,105,3072,-2064,96,0,270,0,2,0
P,105,2976,-2064,96,0,270,0,2,0
P,105,2880,-2064,96,0,270,0,2,0
P,105,2880,-2064,192,0,270,0,2,0
P,105,2976,-2064,192,0,270,0,2,0
P,105,3072,-2064,192,0,270,0,2,0
P,105,3168,-2064,192,0,270,0,2,0
P,105,3264,-2064,192,0,270,0,2,0
P,102,-1728,2944,96,0,0,0,2,0
P,102,-1632,2944,96,0,0,0,2,0
P,102,-1536,2944,96,0,0,0,2,0
P,102,-1440,2944,96,0,0,0,2,0
P,102,-1344,2944,96,0,0,0,2,0
P,102,-1728,3200,96,0,0,0,2,0
P,102,-1344,3200,96,0,0,0,2,0
P,102,-1440,3200,96,0,0,0,2,0
P,102,-1632,3200,96,0,0,0,2,0
P,102,-1536,3200,96,0,0,0,2,0
P,103,1536,3200,96,0,0,0,2,0
P,103,1440,3200,96,0,0,0,2,0
P,103,1632,3200,96,0,0,0,2,0
P,103,1728,3200,96,0,0,0,2,0
P,103,1344,3200,96,0,0,0,2,0
P,103,1728,2944,96,0,0,0,2,0
P,103,1632,2944,96,0,0,0,2,0
P,103,1536,2944,96,0,0,0,2,0
P,103,1440,2944,96,0,0,0,2,0
P,103,1344,2944,96,0,0,0,2,0
P,104,1728,-128,96,0,0,0,2,0
P,104,1824,-128,96,0,0,0,2,0
P,104,1920,-128,96,0,0,0,2,0
P,104,2016,-128,96,0,0,0,2,0
P,104,2112,-128,96,0,0,0,2,0
P,104,1728,128,96,0,0,0,2,0
P,104,2112,128,96,0,0,0,2,0
P,104,2016,128,96,0,0,0,2,0
P,104,1824,128,96,0,0,0,2,0
P,104,1920,128,96,0,0,0,2,0
P,2,384,0,96,0,0,0,2,0
P,2,-384,-384,96,0,0,0,2,0
P,2,-384,0,96,0,0,0,2,0
P,2,384,-384,96,0,0,0,2,0
P,2,384,384,96,0,0,0,2,0
P,2,-384,384,96,0,0,0,2,0
P,2,-128,-384,96,0,0,0,2,0
P,2,-128,384,96,0,0,0,2,0
P,2,128,384,96,0,0,0,2,0
P,2,128,-384,96,0,0,0,2,0
P,106,1536,-2944,96,0,180,0,2,0
P,106,1440,-2944,96,0,180,0,2,0
P,106,1632,-2944,96,0,180,0,2,0
P,106,1728,-2944,96,0,180,0,2,0
P,106,1344,-2944,96,0,180,0,2,0
P,106,1728,-3200,96,0,180,0,2,0
P,106,1632,-3200,96,0,180,0,2,0
P,106,1536,-3200,96,0,180,0,2,0
P,106,1440,-3200,96,0,180,0,2,0
P,106,1344,-3200,96,0,180,0,2,0
P,107,128,-1728,96,0,90,0,2,0
P,107,128,-1632,96,0,90,0,2,0
P,107,128,-1536,96,0,90,0,2,0
P,107,128,-1440,96,0,90,0,2,0
P,107,128,-1344,96,0,90,0,2,0
P,107,-128,-1728,96,0,90,0,2,0
P,107,-128,-1344,96,0,90,0,2,0
P,107,-128,-1440,96,0,90,0,2,0
P,107,-128,-1632,96,0,90,0,2,0
P,107,-128,-1536,96,0,90,0,2,0
Z,3,-3248,-1768,272,0,0,0,1,0
Z,4,-2896,-1768,272,0,0,0,1,0
Z,6,-3072,-1304,272,0,0,0,1,0
Z,5,-3200,-1304,272,0,0,0,1,0
Z,7,-2944,-1304,272,0,0,0,1,0
Z,1,-3248,-1848,272,0,0,0,1,0
Z,9,-3072,-1224,272,0,0,0,1,0
Z,137,2120,1712,272,0,270,0,1,0
