1,-3073.000000,23.000000,-65.000000,-2175.000000,921.000000,65.000000
2,-2033.000000,171.000000,-65.000000,-1511.000000,869.000000,65.000000
3,-1665.000000,-769.000000,-1.000000,-1157.000000,-381.000000,129.000000
4,-897.000000,-769.000000,-1.000000,-639.000000,-377.000000,129.000000
5,311.000000,-305.000000,70.000000,593.000000,3.000000,257.000000
6,703.000000,223.000000,95.000000,963.000000,497.000000,353.000000
7,-641.000000,-625.000000,191.000000,-71.000000,-287.000000,321.000000
8,127.000000,-737.000000,127.000000,385.000000,-383.000000,257.000000
9,1403.000000,-433.000000,271.000000,1825.000000,-287.000000,385.000000
10,1615.000000,-473.000000,159.000000,2689.000000,161.000000,257.000000
11,-675.000000,455.000000,-1.000000,-415.000000,729.000000,257.000000
