8,-361.000000,-361.000000,-769.000000,361.000000,361.000000,-575.000000
7,-361.000000,-345.000000,-1705.000000,361.000000,345.000000,-1119.000000
4,-1825.000000,-289.000000,-49.000000,-1583.000000,289.000000,121.000000
5,-2197.000000,-181.000000,-481.000000,-1835.000000,181.000000,-311.000000
3,775.000000,-185.000000,-49.000000,961.000000,185.000000,97.000000
11,1535.000000,-769.000000,383.000000,1825.000000,-671.000000,469.000000
2,-97.000000,673.000000,-481.000000,97.000000,745.000000,-287.000000
1,-769.000000,-577.000000,-913.000000,769.000000,-383.000000,-719.000000
9,-577.000000,-577.000000,383.000000,-95.000000,-383.000000,577.000000
13,1851.000000,-165.000000,-913.000000,2181.000000,165.000000,-735.000000
15,575.000000,767.000000,215.000000,769.000000,864.000000,469.000000
17,-1825.000000,671.000000,383.000000,-1535.000000,769.000000,469.000000
16,-853.000000,383.000000,383.000000,-779.000000,673.000000,457.000000
14,1439.000000,191.000000,-1.000000,1537.000000,385.000000,193.000000
12,1583.000000,575.000000,-49.000000,2449.000000,721.000000,145.000000
10,779.000000,-673.000000,383.000000,853.000000,-383.000000,457.000000
6,-2209.000000,-193.000000,-1705.000000,-1823.000000,193.000000,-983.000000
18,-1329.000000,-83.000000,695.000000,-1231.000000,83.000000,881.000000
