1,3135.000000,-1377.000000,-1.000000,3585.000000,-959.000000,257.000000
9,2303.000000,831.000000,-1.000000,2817.000000,1025.000000,257.000000
2,3135.000000,-3073.000000,-1.000000,3649.000000,-2815.000000,257.000000
3,1583.000000,-2977.000000,-1.000000,2001.000000,-2719.000000,257.000000
4,767.000000,-2065.000000,-1.000000,1025.000000,-1775.000000,257.000000
5,1935.000000,-2081.000000,-1.000000,2289.000000,-1823.000000,257.000000
6,2559.000000,-2049.000000,-1.000000,2817.000000,-1791.000000,257.000000
7,2815.000000,-401.000000,-1.000000,3073.000000,-143.000000,257.000000
8,2111.000000,-1.000000,-1.000000,2513.000000,257.000000,257.000000
10,2687.000000,2943.000000,-1.000000,2945.000000,3201.000000,257.000000
11,1535.000000,2431.000000,-1.000000,1793.000000,2689.000000,257.000000
12,-113.000000,1151.000000,-1.000000,-47.000000,1217.000000,257.000000
13,-257.000000,2303.000000,-1.000000,257.000000,2561.000000,225.000000
14,767.000000,2879.000000,-1.000000,1025.000000,3073.000000,225.000000
15,-513.000000,3071.000000,255.000000,-127.000000,3313.000000,481.000000
16,751.000000,2559.000000,255.000000,1025.000000,2753.000000,481.000000
17,-2305.000000,2303.000000,-1.000000,-1791.000000,3329.000000,481.000000
18,-3457.000000,2687.000000,-1.000000,-3199.000000,3073.000000,225.000000
19,-3825.000000,703.000000,-1.000000,-3455.000000,1089.000000,225.000000
20,-2945.000000,-385.000000,-1.000000,-2687.000000,-127.000000,225.000000
21,-2305.000000,-2945.000000,-1.000000,-1791.000000,-2431.000000,257.000000
22,-1697.000000,-1345.000000,-1.000000,-1439.000000,-799.000000,225.000000
23,-2241.000000,495.000000,-1.000000,-2047.000000,673.000000,225.000000
24,-2801.000000,1407.000000,-1.000000,-2367.000000,1601.000000,225.000000
25,-1921.000000,511.000000,-1.000000,-1663.000000,753.000000,225.000000
26,-257.000000,-513.000000,255.000000,513.000000,257.000000,481.000000
