waveID,spawnPoint,startTime,endTime,intervalTime,zombi,zombiRatio,eventmessage
100,32400,0,0,0,32400,1,
100,9999,14,0,0,9999,1,2527
100,9999,16,0,0,9999,1,2528
100,9999,18,0,0,9999,1,2529
100,101,25,21600,7,1 2,1 1,
100,102,25,21600,8,11 12,1 1,
100,103,25,21600,9,21 22,1 1,
100,104,25,21600,7,31 32,1 1,
100,105,25,21600,8,51 52,1 1,
100,106,25,21600,9,61 62,1 1,
100,107,25,21600,10,300,1,
100,108,25,21600,15,400,1,
100,109,25,21600,7,1 2,1 1,
100,110,25,21600,8,11 12,1 1,
100,111,25,21600,9,21 22,1 1,
100,112,25,21600,7,31 32,1 1,
100,113,25,21600,8,51 52,1 1,
100,114,25,21600,9,5 6,1 1,
100,115,25,21600,10,300,1,
100,116,25,21600,15,400,1,
1,9999,0,0,0,9999,1,1401
1,9999,3,0,0,9999,1,1402
1,9999,6,0,0,9999,1,1403
1,9999,9,0,0,9999,1,1404
1,9999,12,0,0,9999,1,1405
1,9999,15,0,0,9999,1,1406
1,9999,18,0,0,9999,1,1407
1,9999,21,0,0,9999,1,1408
1,9999,24,0,0,9999,1,1409
2,9999,6,0,0,9999,1,1412
2,9999,9,0,0,9999,1,1413
2,9999,12,0,0,9999,1,1414
2,9999,15,0,0,9999,1,1415
2,9,0,60,2,501 502,1 1,
2,10,0,60,3,511 512,1 1,
2,11,0,60,2,521 522,1 1,
2,12,0,60,3,531 532,1 1,
2,13,0,60,2,541 542,1 1,
2,14,0,60,3,507 508 ,1 1,
2,15,0,60,8,543,1,
2,16,0,60,10,544,1,
2,17,0,60,2,501 502,1 1,
2,18,0,60,3,511 512,1 1,
2,19,0,60,2,521 522,1 1,
2,20,0,60,3,531 532,1 1,
2,21,0,60,2,541 542,1 1,
2,22,0,60,3,507 508 ,1 1,
2,23,0,60,8,543,1,
2,24,60,120,10,544,1,
2,1,60,120,2,501 502,1 1,
2,2,60,120,3,511 512,1 1,
2,3,60,120,2,521 522,1 1,
2,4,60,120,3,531 532,1 1,
2,5,60,120,2,505 506,1 1,
2,6,60,120,3,507 508,1 1,
2,7,60,120,8,543,1,
2,8,60,120,10,544,1,
2,25,60,120,2,501 502,1 1,
2,26,60,120,3,511 512,1 1,
2,27,60,120,2,521 522,1 1,
2,28,60,120,3,531 532,1 1,
2,29,60,120,2,541 542,1 1,
2,30,60,120,3,507 508 ,1 1,
2,31,60,120,8,543,1,
2,32,60,120,10,544,1,
2,1,120,3600,2,501 502,1 1,
2,2,120,3600,3,511 512,1 1,
2,3,120,3600,2,521 522,1 1,
2,4,120,3600,3,531 532,1 1,
2,5,120,3600,2,505 506,1 1,
2,6,120,3600,3,507 508,1 1,
2,7,120,3600,8,543,1,
2,8,120,3600,10,544,1,
2,9,120,3600,2,501 502,1 1,
2,10,120,3600,3,511 512,1 1,
2,11,120,3600,2,521 522,1 1,
2,12,120,3600,3,531 532,1 1,
2,13,120,3600,2,541 542,1 1,
2,14,120,3600,3,507 508 ,1 1,
2,15,120,3600,8,543,1,
2,16,120,3600,10,544,1,
2,17,120,3600,2,501 502,1 1,
2,18,120,3600,3,511 512,1 1,
2,19,120,3600,2,521 522,1 1,
2,20,120,3600,3,531 532,1 1,
2,21,120,3600,2,505 506,1 1,
2,22,120,3600,3,507 508,1 1,
2,23,120,3600,10,543,1,
2,24,120,3600,15,544,1,
2,25,120,3600,2,501 502,1 1,
2,26,120,3600,3,511 512,1 1,
2,27,120,3600,2,521 522,1 1,
2,28,120,3600,3,531 532,1 1,
2,29,120,3600,2,541 542,1 1,
2,30,120,3600,3,507 508 ,1 1,
2,31,120,3600,10,543,1,
2,32,120,3600,15,544,1,
3,9999,0,0,0,9999,1,1420
3,9999,3,0,0,9999,1,1421
3,9999,6,0,0,9999,1,1422
3,9999,9,0,0,9999,1,1423
3,25,0,1200,5,1 2,1 1,
3,26,0,1200,5,11 12,1 1,
3,27,0,1200,5,21 22,1 1,
3,28,0,1200,5,31 32,1 1,
3,29,0,1200,5,5 6,1 1,
3,30,0,1200,5,7 8,1 1,
3,31,0,1200,10,300,1,
3,32,0,1200,15,400,1,
3,33,0,1200,5,1 2,1 1,
3,34,0,1200,5,11 12,1 1,
3,35,0,1200,5,21 22,1 1,
3,36,0,1200,5,31 32,1 1,
3,37,0,1200,5,5 6,1 1,
3,38,0,1200,5,7 8,1 1,
3,39,0,1200,10,300,1,
3,40,0,1200,15,400,1,
3,41,0,1200,5,1 2,1 1,
3,42,0,1200,5,11 12,1 1,
3,43,0,1200,5,21 22,1 1,
3,44,0,1200,5,31 32,1 1,
3,45,0,1200,5,5 6,1 1,
3,46,0,1200,5,7 8,1 1,
4,9999,0,0,0,9999,1,1424
4,9999,3,0,0,9999,1,1425
4,9999,6,0,0,9999,1,1426
4,9999,9,0,0,9999,1,1427
5,9999,0,0,0,9999,1,1432
5,9999,3,0,0,9999,1,1433
5,9999,6,0,0,9999,1,1434
5,9999,9,0,0,9999,1,1435
5,9999,12,0,0,9999,1,1436
5,9999,15,0,0,9999,1,1437
5,9999,18,0,0,9999,1,1438
5,47,0,1200,10,300,1,
5,48,0,1200,15,400,1,
5,49,0,1200,10,300,1,
