P,1,-376.000000,-620.000000,80.000000,0.000000,0.000000,0.000000,2
P,1,-320.000000,-1476.000000,432.000000,0.000000,103.000000,0.000000,2
P,1,376.000000,-620.000000,80.000000,0.000000,180.000000,0.000000,2
P,1,1056.000000,-628.000000,336.000000,0.000000,184.000000,0.000000,2
P,1,-64.000000,-852.000000,208.000000,0.000000,250.000000,0.000000,2
P,1,544.000000,-628.000000,336.000000,0.000000,254.000000,0.000000,2
P,1,64.000000,-852.000000,208.000000,0.000000,281.000000,0.000000,2
P,1,-544.000000,-628.000000,336.000000,0.000000,291.000000,0.000000,2
P,1,-1056.000000,-628.000000,336.000000,0.000000,352.000000,0.000000,2
P,1,320.000000,-1476.000000,432.000000,0.000000,80.000000,0.000000,2
Z,1,-64.000000,1632.000000,1232.000000,0.000000,0.000000,0.000000,1
Z,2,64.000000,1632.000000,1232.000000,0.000000,0.000000,0.000000,1
Z,3,-48.000000,1416.000000,1048.000000,0.000000,0.000000,0.000000,1
Z,4,32.000000,1416.000000,1048.000000,0.000000,0.000000,0.000000,1
Z,5,-784.000000,1136.000000,664.000000,0.000000,0.000000,0.000000,1
Z,6,0.000000,992.000000,624.000000,0.000000,0.000000,0.000000,1
Z,7,768.000000,1136.000000,664.000000,0.000000,0.000000,0.000000,1
Z,8,-768.000000,864.000000,352.000000,0.000000,0.000000,0.000000,1
Z,9,768.000000,864.000000,368.000000,0.000000,0.000000,0.000000,1
Z,10,-256.000000,880.000000,112.000000,0.000000,0.000000,0.000000,1
Z,11,256.000000,880.000000,96.000000,0.000000,0.000000,0.000000,1
