1,-1409.000000,2591.000000,-1.000000,-959.000000,3041.000000,97.000000
2,-1465.000000,639.000000,-1.000000,-1103.000000,769.000000,385.000000
3,2047.000000,383.000000,-1.000000,2305.000000,897.000000,129.000000
4,2623.000000,-1281.000000,-1.000000,3137.000000,-1151.000000,65.000000
5,-1921.000000,-641.000000,-1.000000,-1439.000000,-447.000000,65.000000
6,-3297.000000,671.000000,319.000000,-3151.000000,865.000000,449.000000
7,-3185.000000,351.000000,-1.000000,-2863.000000,513.000000,135.000000
201,2047.000000,495.000000,199.000000,2145.000000,635.000000,321.000000
401,-1921.000000,-289.000000,-1.000000,-1439.000000,-159.000000,65.000000
601,-3265.000000,703.000000,-1.000000,-2775.000000,833.000000,135.000000
50,-2433.000000,1087.000000,-1.000000,-1919.000000,1217.000000,135.000000
101,-1465.000000,1023.000000,-1.000000,-1103.000000,1153.000000,385.000000
301,2591.000000,-1041.000000,-1.000000,3169.000000,-911.000000,65.000000
501,-2737.000000,15.000000,233.000000,-2607.000000,145.000000,369.000000
