P,2,384,0,96,0,0,0,2,0
P,2,-384,-384,96,0,0,0,2,0
P,2,-384,0,96,0,0,0,2,0
P,2,384,-384,96,0,0,0,2,0
P,2,384,384,96,0,0,0,2,0
P,2,-384,384,96,0,0,0,2,0
P,2,-128,-384,96,0,0,0,2,0
P,2,-128,384,96,0,0,0,2,0
P,2,128,384,96,0,0,0,2,0
P,2,128,-384,96,0,0,0,2,0
P,106,128,-1728,96,0,90,0,2,0
P,106,128,-1632,96,0,90,0,2,0
P,106,128,-1536,96,0,90,0,2,0
P,106,128,-1440,96,0,90,0,2,0
P,106,128,-1344,96,0,90,0,2,0
P,106,-128,-1728,96,0,90,0,2,0
P,106,-128,-1344,96,0,90,0,2,0
P,106,-128,-1440,96,0,90,0,2,0
P,106,-128,-1632,96,0,90,0,2,0
P,106,-128,-1536,96,0,90,0,2,0
P,1,-3456,-3104,160,0,45,0,2,0
P,1,-3456,-3328,160,0,45,0,2,0
P,1,-2688,-3328,160,0,135,0,2,0
P,1,-3456,-2880,160,0,45,0,2,0
P,1,-3456,-2656,160,0,45,0,2,0
P,1,-3456,-2432,160,0,45,0,2,0
P,1,-2688,-3104,160,0,135,0,2,0
P,1,-2688,-2880,160,0,135,0,2,0
P,1,-2688,-2656,160,0,135,0,2,0
P,1,-2688,-2432,160,0,135,0,2,0
P,105,2880,-2048,96,0,270,0,2,0
P,105,2976,-2048,96,0,270,0,2,0
P,105,3072,-2048,96,0,270,0,2,0
P,105,3168,-2048,96,0,270,0,2,0
P,105,3264,-2048,96,0,270,0,2,0
P,105,2880,-2176,96,0,270,0,2,0
P,105,2976,-2176,96,0,270,0,2,0
P,105,3072,-2176,96,0,270,0,2,0
P,105,3168,-2176,96,0,270,0,2,0
P,105,3264,-2176,96,0,270,0,2,0
P,104,1728,-128,96,0,0,0,2,0
P,104,1824,-128,96,0,0,0,2,0
P,104,1920,-128,96,0,0,0,2,0
P,104,2016,-128,96,0,0,0,2,0
P,104,2112,-128,96,0,0,0,2,0
P,104,1728,128,96,0,0,0,2,0
P,104,2112,128,96,0,0,0,2,0
P,104,2016,128,96,0,0,0,2,0
P,104,1824,128,96,0,0,0,2,0
P,104,1920,128,96,0,0,0,2,0
P,103,1536,3200,96,0,0,0,2,0
P,103,1440,3200,96,0,0,0,2,0
P,103,1632,3200,96,0,0,0,2,0
P,103,1728,3200,96,0,0,0,2,0
P,103,1344,3200,96,0,0,0,2,0
P,103,1728,2944,96,0,0,0,2,0
P,103,1632,2944,96,0,0,0,2,0
P,103,1536,2944,96,0,0,0,2,0
P,103,1440,2944,96,0,0,0,2,0
P,103,1344,2944,96,0,0,0,2,0
P,102,-1728,2944,96,0,0,0,2,0
P,102,-1632,2944,96,0,0,0,2,0
P,102,-1536,2944,96,0,0,0,2,0
P,102,-1440,2944,96,0,0,0,2,0
P,102,-1344,2944,96,0,0,0,2,0
P,102,-1728,3200,96,0,0,0,2,0
P,102,-1344,3200,96,0,0,0,2,0
P,102,-1440,3200,96,0,0,0,2,0
P,102,-1632,3200,96,0,0,0,2,0
P,102,-1536,3200,96,0,0,0,2,0
P,101,-1920,128,96,0,180,0,2,0
P,101,-2016,128,96,0,180,0,2,0
P,101,-1824,128,96,0,180,0,2,0
P,101,-1728,128,96,0,180,0,2,0
P,101,-2112,128,96,0,180,0,2,0
P,101,-1728,-128,96,0,180,0,2,0
P,101,-1824,-128,96,0,180,0,2,0
P,101,-1920,-128,96,0,180,0,2,0
P,101,-2016,-128,96,0,180,0,2,0
P,101,-2112,-128,96,0,180,0,2,0
Z,166,2728,472,272,0,0,0,1,0
Z,230,712,712,720,0,0,0,1,0
Z,167,2648,40,272,0,0,0,1,0
Z,231,632,632,720,0,0,0,1,0
Z,165,2648,472,272,0,0,0,1,0
Z,229,632,712,720,0,0,0,1,0
Z,104,3112,2792,272,0,0,0,1,0
Z,168,2728,40,272,0,0,0,1,0
Z,232,712,632,720,0,0,0,1,0
Z,164,2728,552,272,0,0,0,1,0
Z,228,-632,632,720,0,0,0,1,0
Z,225,-712,712,720,0,0,0,1,0
Z,163,2648,552,272,0,0,0,1,0
Z,227,-712,632,720,0,0,0,1,0
Z,226,-632,712,720,0,0,0,1,0
Z,106,3112,2712,272,0,0,0,1,0
Z,170,2728,-40,272,0,0,0,1,0
Z,234,-632,-632,720,0,0,0,1,0
Z,171,2648,-472,272,0,0,0,1,0
Z,235,-712,-712,720,0,0,0,1,0
Z,169,2648,-40,272,0,0,0,1,0
Z,233,-712,-632,720,0,0,0,1,0
Z,172,2728,-472,272,0,0,0,1,0
Z,236,-632,-712,720,0,0,0,1,0
Z,173,2648,-552,272,0,0,0,1,0
Z,237,632,-640,720,0,0,0,1,0
Z,175,3416,552,272,0,0,0,1,0
Z,239,632,-720,720,0,0,0,1,0
Z,176,3496,552,272,0,0,0,1,0
Z,240,712,-720,720,0,0,0,1,0
Z,174,2728,-552,272,0,0,0,1,0
Z,238,712,-640,720,0,0,0,1,0
Z,204,3624,-3544,464,0,0,0,1,0
Z,206,3624,-3624,464,0,0,0,1,0
Z,78,256,3776,272,0,0,0,1,0
Z,32902,3072,0,160,0,180,0,1,0
Z,205,3544,-3624,464,0,0,0,1,0
Z,77,128,3776,272,0,0,0,1,0
Z,32901,3072,3072,128,0,180,0,1,0
Z,203,3544,-3544,464,0,0,0,1,0
Z,199,2520,-3544,464,0,0,0,1,0
Z,201,2520,-3624,464,0,0,0,1,0
Z,202,2600,-3624,464,0,0,0,1,0
Z,200,2600,-3544,464,0,0,0,1,0
Z,192,2600,-2520,464,0,0,0,1,0
Z,194,2600,-2600,464,0,0,0,1,0
Z,193,2520,-2600,464,0,0,0,1,0
Z,191,2520,-2520,464,0,0,0,1,0
Z,195,3544,-2520,464,0,0,0,1,0
Z,197,3544,-2600,464,0,0,0,1,0
Z,198,3624,-2600,464,0,0,0,1,0
Z,196,3624,-2520,464,0,0,0,1,0
Z,187,2720,-1496,272,0,0,0,1,0
Z,188,2720,-1576,272,0,0,0,1,0
Z,189,3424,-1496,272,0,0,0,1,0
Z,190,3424,-1576,272,0,0,0,1,0
Z,180,3496,40,272,0,0,0,1,0
Z,179,3416,40,272,0,0,0,1,0
Z,181,3416,-40,272,0,0,0,1,0
Z,182,3496,-40,272,0,0,0,1,0
Z,184,3496,-472,272,0,0,0,1,0
Z,186,3496,-552,272,0,0,0,1,0
Z,185,3416,-552,272,0,0,0,1,0
Z,183,3416,-472,272,0,0,0,1,0
Z,178,3496,472,272,0,0,0,1,0
Z,177,3416,472,272,0,0,0,1,0
Z,79,384,3776,272,0,0,0,1,0
Z,32903,3072,-3584,208,0,90,0,1,0
Z,105,3032,2712,272,0,0,0,1,0
Z,103,3032,2792,272,0,0,0,1,0
Z,99,3640,2504,272,0,0,0,1,0
Z,101,3640,2424,272,0,0,0,1,0
Z,102,3720,2424,272,0,0,0,1,0
Z,100,3720,2504,272,0,0,0,1,0
Z,96,3432,3112,272,0,0,0,1,0
Z,98,3432,3032,272,0,0,0,1,0
Z,97,3352,3032,272,0,0,0,1,0
Z,95,3352,3112,272,0,0,0,1,0
Z,91,3640,3720,272,0,0,0,1,0
Z,93,3640,3640,272,0,0,0,1,0
Z,94,3720,3640,272,0,0,0,1,0
Z,92,3720,3720,272,0,0,0,1,0
Z,120,3112,3432,272,0,0,0,1,0
Z,122,3112,3352,272,0,0,0,1,0
Z,121,3032,3352,272,0,0,0,1,0
Z,119,3032,3432,272,0,0,0,1,0
Z,115,2424,3720,272,0,0,0,1,0
Z,117,2424,3640,272,0,0,0,1,0
Z,118,2504,3640,272,0,0,0,1,0
Z,116,2504,3720,272,0,0,0,1,0
Z,112,2792,3112,272,0,0,0,1,0
Z,114,2792,3032,272,0,0,0,1,0
Z,113,2712,3032,272,0,0,0,1,0
Z,111,2712,3112,272,0,0,0,1,0
Z,107,2424,2504,272,0,0,0,1,0
Z,109,2424,2424,272,0,0,0,1,0
Z,110,2504,2424,272,0,0,0,1,0
Z,108,2504,2504,272,0,0,0,1,0
Z,85,128,2368,272,0,0,0,1,0
Z,86,256,2368,272,0,0,0,1,0
Z,88,512,2368,272,0,0,0,1,0
Z,87,384,2368,272,0,0,0,1,0
Z,84,-128,2368,272,0,0,0,1,0
Z,81,-512,2368,272,0,0,0,1,0
Z,82,-384,2368,272,0,0,0,1,0
Z,83,-256,2368,272,0,0,0,1,0
Z,80,512,3776,272,0,0,0,1,0
Z,73,-512,3776,272,0,0,0,1,0
Z,74,-384,3776,272,0,0,0,1,0
Z,76,-128,3776,272,0,0,0,1,0
Z,75,-256,3776,272,0,0,0,1,0
Z,90,960,2880,272,0,0,0,1,0
Z,89,960,3264,272,0,0,0,1,0
Z,71,-960,3264,272,0,0,0,1,0
Z,72,-960,2880,272,0,0,0,1,0
Z,69,-3520,3520,848,0,0,0,1,0
Z,68,-3520,2624,848,0,0,0,1,0
Z,70,-3072,3072,848,0,0,0,1,0
Z,67,-2624,2624,848,0,0,0,1,0
