1,-1473.000000,-2241.000000,-65.000000,-1343.000000,-2047.000000,337.000000
2,-449.000000,-1473.000000,-193.000000,-255.000000,-1147.000000,-31.000000
3,-449.000000,-1761.000000,-193.000000,-255.000000,-1567.000000,-31.000000
4,103.000000,-1761.000000,-65.000000,297.000000,-1567.000000,57.000000
5,103.000000,-2657.000000,-1.000000,617.000000,-2143.000000,169.000000
6,743.000000,-2785.000000,-1.000000,937.000000,-2591.000000,169.000000
7,1127.000000,-2465.000000,-1.000000,1513.000000,-2143.000000,169.000000
8,2431.000000,-2513.000000,-1.000000,2721.000000,-2175.000000,257.000000
9,1823.000000,-1441.000000,-1.000000,2273.000000,-927.000000,257.000000
10,2375.000000,-801.000000,-129.000000,2617.000000,-575.000000,-7.000000
11,2375.000000,-121.000000,-129.000000,2617.000000,121.000000,-7.000000
12,1799.000000,-121.000000,-97.000000,2041.000000,121.000000,25.000000
13,1799.000000,-633.000000,-65.000000,2041.000000,-391.000000,57.000000
14,1287.000000,-633.000000,-33.000000,1529.000000,-391.000000,89.000000
15,1279.000000,-1297.000000,-1.000000,1529.000000,-1055.000000,121.000000
16,447.000000,-1169.000000,-1.000000,769.000000,-903.000000,121.000000
17,-65.000000,-1441.000000,-193.000000,173.000000,-903.000000,-7.000000
18,-569.000000,-633.000000,15.000000,-375.000000,-375.000000,193.000000
19,-417.000000,31.000000,-1.000000,97.000000,481.000000,193.000000
20,-1249.000000,671.000000,-1.000000,-735.000000,1121.000000,193.000000
21,-1913.000000,1095.000000,-1.000000,-1671.000000,1425.000000,193.000000
22,-2009.000000,-1.000000,-1.000000,-1767.000000,193.000000,193.000000
23,-1609.000000,-513.000000,-1.000000,-1367.000000,-271.000000,153.000000
24,-1489.000000,-1153.000000,-1.000000,-1159.000000,-815.000000,153.000000
25,-1985.000000,-1257.000000,-1.000000,-1855.000000,-879.000000,161.000000
30,-3801.000000,-1881.000000,-1.000000,-2207.000000,-407.000000,321.000000
50,-1969.000000,-3089.000000,-65.000000,-1551.000000,-2671.000000,129.000000
51,1535.000000,-2513.000000,-1.000000,1729.000000,-2175.000000,257.000000
52,-225.000000,-561.000000,-65.000000,-159.000000,-463.000000,73.000000
100,-3329.000000,-1409.000000,-1.000000,-2815.000000,-895.000000,65.000000
