1,-257.000000,-3009.000000,-1.000000,1.000000,-1855.000000,449.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,-2817.000000,967.000000,-1.000000,-1839.000000,1225.000000,449.000000
4,-1665.000000,2907.000000,-1.000000,-1407.000000,3553.000000,449.000000
5,571.000000,2939.000000,-1.000000,829.000000,3585.000000,277.000000
6,2388.000000,2303.000000,-433.000000,3328.000000,2624.000000,337.000000
401,-1649.000000,-1457.000000,-1.000000,-1471.000000,-815.000000,449.000000
402,-2225.000000,-705.000000,-1.000000,-2047.000000,-159.000000,449.000000
403,-1921.000000,2879.000000,-1.000000,-1663.000000,3601.000000,449.000000
405,2526.000000,2623.000000,-241.000000,3296.000000,2801.000000,449.000000
406,800.000000,528.000000,-817.000000,1137.000000,769.000000,-655.000000
