temp,id,type,ratio,cooltime,aniTime,aniSeq,damageDelay,damage,damageDegree,damageHeight,damageDist,forceAttackTime,startDistMin,startDistMax,startHealthMin,startHealthMax,approachDist,startMsg,kickSide,kickUp,rushPower
레버넌트 등장,1003,35,255,999999,14,zbs_walk,0,0,0,0,0,0,0,1000,99,100,0,353,0,0,0
스매쉬 약,1003,36,3,15,2.36,zbs_attack1,0.8,130,35,5,10,4,0,15,50,100,0,-1,500,250,0
스매쉬 강,1003,36,3,15,2.36,zbs_attack1,0.8,180,35,5,10,4,0,15,0,50,0,-1,500,250,0
스톰프 약,1003,37,5,20,2.7,zbs_attack4,0.3,125,0,5,8,3,0,15,50,100,5,-1,800,350,0
스톰프 강,1003,37,5,20,2.7,zbs_attack4,0.3,250,0,5,8,3,0,15,0,50,5,-1,800,350,0
대쉬 약,1003,38,3,20,3,zbs_dash_ready,0,150,0,5,0,1,0,1000,50,100,10,-1,700,300,1000
대쉬 강,1003,38,3,20,3,zbs_dash_ready,0,240,0,5,0,1,0,1000,0,50,10,-1,700,300,1000
파이어볼 1 약,1003,39,3,18,5,zbs_fireball1,0.6,80,0,5,7,1,0,1000,50,100,15,-1,250,200,20
파이어볼 1 강,1003,39,3,18,5,zbs_fireball1,0.6,125,0,5,7,1,0,1000,0,50,15,-1,250,200,20
파이어볼 2 약,1003,40,5,22,6.35,zbs_fireball2,0.6,150,0,5,7,1,0,1000,50,100,15,-1,250,200,20
파이어볼 2 강,1003,40,5,22,6.35,zbs_fireball2,0.6,185,0,5,7,1,0,1000,0,50,15,-1,250,200,20
인페르노(rushPower가 트리거 번호),1003,41,100,40,10.4,zbs_attack5,0.6,400,0,5,7,0,0,1000,0,100,0,356,250,200,23
외형 변화,1003,42,255,999999,9.2,zbs_burning1,3,0,0,0,0,0,0,1000,40,50,0,354,0,0,4.5
폭주,1003,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,80,90,0,355,0,0,4
폭주,1003,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,70,80,0,355,0,0,3.5
폭주,1003,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,60,70,0,355,0,0,3
폭주,1003,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,50,60,0,355,0,0,2.5
폭주,1003,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,30,40,0,355,0,0,2
폭주,1003,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,20,30,0,355,0,0,1.5
폭주,1003,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,15,20,0,355,0,0,1
폭주,1003,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,10,15,0,355,0,0,0.5
폭주,1003,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,5,10,0,355,0,0,0
폭주,1003,43,255,999999,10.7,zbs_burning2,4.5,0,0,0,0,0,0,1000,0,5,0,355,0,0,0
