x,y,z,pitch,yaw,roll,type,useCount,difficulty,model
59.000000,-415.000000,-848.000000,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
3.000000,-408.000000,-848.000000,0.000000,180.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
-55.000000,-406.000000,-836.000000,0.000000,0.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
-2072.000000,224.000000,16.000000,0.000000,-90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-2016.000000,217.000000,16.000000,0.000000,0.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
-1958.000000,214.000000,28.000000,0.000000,180.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
-545.000000,-437.000000,448.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-552.000000,-493.000000,448.000000,0.000000,-90.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
-554.000000,-550.000000,460.000000,0.000000,90.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
1957.000000,224.000000,16.000000,0.000000,-90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
2013.000000,217.000000,16.000000,0.000000,0.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
2071.000000,214.000000,28.000000,0.000000,180.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
371.000000,265.000000,452.000000,0.000000,-45.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
416.000000,300.000000,452.000000,0.000000,45.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
458.000000,339.000000,464.000000,0.000000,-135.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
-1560.000000,-82.000000,452.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-1728.000000,-173.000000,452.000000,0.000000,0.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
-1566.000000,-125.000000,464.000000,0.000000,-90.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
-1566.000000,125.000000,464.000000,0.000000,-90.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
-1560.000000,80.000000,452.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-1728.000000,173.000000,452.000000,0.000000,180.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
