x,y,z,pitch,yaw,roll,type,useCount,difficulty,model
-2218.000000,833.000000,-1460.000000,0.000000,90.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
-2216.000000,890.000000,-1472.000000,0.000000,-90.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
-2209.000000,947.000000,-1472.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-2218.000000,1215.000000,-1460.000000,0.000000,-90.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
-2216.000000,1158.000000,-1472.000000,0.000000,90.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
-2209.000000,1102.000000,-1472.000000,0.000000,-180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-218.000000,265.000000,-1460.000000,0.000000,90.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
-216.000000,322.000000,-1472.000000,0.000000,-90.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
-209.000000,379.000000,-1472.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
218.000000,374.000000,-1460.000000,0.000000,-90.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
216.000000,317.000000,-1472.000000,0.000000,90.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
209.000000,260.000000,-1472.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
865.000000,-697.000000,-1168.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
872.000000,-640.000000,-1168.000000,0.000000,90.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
874.000000,-583.000000,-1156.000000,0.000000,-90.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
202.000000,-691.000000,-1332.000000,0.000000,90.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
204.000000,-634.000000,-1344.000000,0.000000,-90.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
211.000000,-577.000000,-1344.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
2506.000000,-586.000000,-1460.000000,0.000000,-90.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
2504.000000,-643.000000,-1472.000000,0.000000,90.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
2497.000000,-700.000000,-1472.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-1414.000000,-2774.000000,-1460.000000,0.000000,0.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
-1357.000000,-2776.000000,-1472.000000,0.000000,180.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
-1300.000000,-2783.000000,-1472.000000,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1306.000000,-2774.000000,-1460.000000,0.000000,0.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
1363.000000,-2776.000000,-1472.000000,0.000000,180.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
1420.000000,-2783.000000,-1472.000000,0.000000,90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
-1306.000000,-1578.000000,-1460.000000,0.000000,180.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
-1363.000000,-1576.000000,-1472.000000,0.000000,0.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
-1420.000000,-1569.000000,-1472.000000,0.000000,-90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1300.000000,-1569.000000,-1472.000000,0.000000,-90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1357.000000,-1576.000000,-1472.000000,0.000000,0.000000,0.000000,3,-1,3,models/bg_ammobox_group.mdl
1414.000000,-1578.000000,-1460.000000,0.000000,180.000000,0.000000,2,-1,3,models/bg_armorbox_group.mdl
