1,-561.000000,215.000000,-241.000000,-287.000000,753.000000,-87.000000
2,-65.000000,295.000000,-241.000000,9.000000,753.000000,-87.000000
3,7.000000,-817.000000,-241.000000,377.000000,-687.000000,-87.000000
4,-625.000000,-681.000000,-449.000000,-511.000000,-455.000000,-255.000000
5,167.000000,-193.000000,-449.000000,561.000000,-47.000000,-255.000000
6,-761.000000,319.000000,-449.000000,-575.000000,641.000000,-351.000000
7,1071.000000,147.000000,-785.000000,1153.000000,289.000000,-639.000000
10,-377.000000,-825.000000,-241.000000,-35.000000,-719.000000,-87.000000
11,-49.000000,295.000000,-449.000000,97.000000,753.000000,-255.000000
12,-609.000000,303.000000,-593.000000,-511.000000,449.000000,-479.000000
13,1819.000000,-401.000000,-785.000000,1897.000000,941.000000,-671.000000
