x,y,z,pitch,yaw,roll,type,useCount,difficulty,model
1764.000000,2535.000000,64.000000,0.000000,0.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
1860.000000,2538.000000,76.000000,0.000000,0.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
2300.000000,2535.000000,64.000000,0.000000,0.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
2245.000000,2532.000000,64.000000,0.000000,-90.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
2200.000000,2538.000000,76.000000,0.000000,0.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
1302.000000,2017.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
1305.000000,1471.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
1302.000000,1567.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
426.000000,-734.000000,76.000000,0.000000,-90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
420.000000,-779.000000,64.000000,0.000000,180.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
423.000000,-834.000000,64.000000,0.000000,-90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
-932.000000,-242.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1941.000000,-2720.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
1947.000000,-2675.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1944.000000,-2620.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
1944.000000,-3266.000000,64.000000,0.000000,90.000000,0.000000,3,-1,2,models/bg_ammobox_group.mdl
1947.000000,-3215.000000,64.000000,0.000000,0.000000,0.000000,1,1,3,models/bg_medibox_group.mdl
1941.000000,-3170.000000,76.000000,0.000000,90.000000,0.000000,2,-1,2,models/bg_armorbox_group.mdl
