0,294.000000,1494.000000,24.000000,0.000000,0.000000,0.000000
1,150.000000,1098.000000,26.000000,0.000000,0.000000,0.000000
2,182.000000,-1427.000000,-385.000000,0.000000,0.000000,0.000000
3,-38.000000,-1398.000000,-378.000000,0.000000,0.000000,0.000000
4,296.000000,1398.000000,24.000000,0.000000,0.000000,0.000000
5,148.000000,1358.000000,26.000000,0.000000,0.000000,0.000000
6,182.000000,-1315.000000,-385.000000,0.000000,0.000000,0.000000
7,-36.000000,-1294.000000,-378.000000,0.000000,0.000000,0.000000
8,406.000000,1396.000000,24.000000,0.000000,0.000000,0.000000
9,58.000000,1270.000000,26.000000,0.000000,0.000000,0.000000
10,182.000000,-1203.000000,-385.000000,0.000000,0.000000,0.000000
11,62.000000,-1192.000000,-378.000000,0.000000,0.000000,0.000000
12,298.000000,1160.000000,24.000000,0.000000,0.000000,0.000000
13,150.000000,1276.000000,26.000000,0.000000,0.000000,0.000000
14,182.000000,-1099.000000,-385.000000,0.000000,0.000000,0.000000
15,-40.000000,-1188.000000,-378.000000,0.000000,0.000000,0.000000
16,404.000000,1496.000000,24.000000,0.000000,0.000000,0.000000
17,60.000000,1096.000000,26.000000,0.000000,0.000000,0.000000
18,294.000000,-1427.000000,-385.000000,0.000000,0.000000,0.000000
19,64.000000,-1400.000000,-378.000000,0.000000,0.000000,0.000000
20,294.000000,1270.000000,24.000000,0.000000,0.000000,0.000000
21,54.000000,1350.000000,26.000000,0.000000,0.000000,0.000000
22,294.000000,-1315.000000,-385.000000,0.000000,0.000000,0.000000
23,64.000000,-1296.000000,-378.000000,0.000000,0.000000,0.000000
24,398.000000,1272.000000,24.000000,0.000000,0.000000,0.000000
25,58.000000,1184.000000,26.000000,0.000000,0.000000,0.000000
26,294.000000,-1203.000000,-385.000000,0.000000,0.000000,0.000000
27,60.000000,-1080.000000,-378.000000,0.000000,0.000000,0.000000
28,400.000000,1158.000000,24.000000,0.000000,0.000000,0.000000
29,146.000000,1182.000000,26.000000,0.000000,0.000000,0.000000
30,294.000000,-1099.000000,-385.000000,0.000000,0.000000,0.000000
31,-38.000000,-1078.000000,-378.000000,0.000000,0.000000,0.000000
50,1846.000000,518.000000,411.000000,0.000000,0.000000,0.000000
51,1846.000000,406.000000,411.000000,0.000000,0.000000,0.000000
52,1846.000000,294.000000,411.000000,0.000000,0.000000,0.000000
53,1846.000000,190.000000,411.000000,0.000000,0.000000,0.000000
54,-1958.000000,-504.000000,108.000000,0.000000,0.000000,0.000000
55,-1958.000000,-392.000000,108.000000,0.000000,0.000000,0.000000
56,-1958.000000,-280.000000,108.000000,0.000000,0.000000,0.000000
57,-1958.000000,-176.000000,108.000000,0.000000,0.000000,0.000000
58,-746.000000,-206.000000,412.000000,0.000000,0.000000,0.000000
59,-842.000000,-205.000000,412.000000,0.000000,0.000000,0.000000
60,-178.000000,305.000000,372.000000,0.000000,0.000000,0.000000
61,-66.000000,301.000000,372.000000,0.000000,0.000000,0.000000
62,14.000000,432.000000,372.000000,0.000000,0.000000,0.000000
63,14.000000,486.000000,372.000000,0.000000,0.000000,0.000000
64,-81.000000,486.000000,372.000000,0.000000,0.000000,0.000000
65,404.000000,150.000000,518.000000,0.000000,0.000000,0.000000
66,556.000000,164.000000,678.000000,0.000000,0.000000,0.000000
67,206.000000,-366.000000,458.000000,0.000000,0.000000,0.000000
68,206.000000,-318.000000,458.000000,0.000000,0.000000,0.000000
69,-524.000000,-210.000000,412.000000,0.000000,0.000000,0.000000
70,-524.000000,-292.000000,412.000000,0.000000,0.000000,0.000000
71,-81.000000,432.000000,372.000000,0.000000,0.000000,0.000000
73,-178.000000,358.000000,372.000000,0.000000,0.000000,0.000000
74,-746.000000,-276.000000,412.000000,0.000000,0.000000,0.000000
75,-842.000000,-275.000000,412.000000,0.000000,0.000000,0.000000
76,557.000000,257.000000,678.000000,0.000000,0.000000,0.000000
77,404.000000,250.000000,518.000000,0.000000,0.000000,0.000000
78,118.000000,-319.000000,458.000000,0.000000,0.000000,0.000000
79,118.000000,-367.000000,458.000000,0.000000,0.000000,0.000000
80,-636.000000,-211.000000,412.000000,0.000000,0.000000,0.000000
81,-636.000000,-293.000000,412.000000,0.000000,0.000000,0.000000
82,1673.000000,516.000000,411.000000,0.000000,0.000000,0.000000
83,1673.000000,404.000000,411.000000,0.000000,0.000000,0.000000
84,1673.000000,292.000000,411.000000,0.000000,0.000000,0.000000
85,1673.000000,188.000000,411.000000,0.000000,0.000000,0.000000
86,-1792.000000,-171.000000,108.000000,0.000000,0.000000,0.000000
87,-1792.000000,-275.000000,108.000000,0.000000,0.000000,0.000000
88,-1792.000000,-387.000000,108.000000,0.000000,0.000000,0.000000
89,-1792.000000,-499.000000,108.000000,0.000000,0.000000,0.000000
100,348.000000,1053.000000,-66.000000,0.000000,0.000000,0.000000
101,20.000000,-994.000000,-472.000000,0.000000,0.000000,0.000000
102,246.000000,-992.000000,-474.000000,0.000000,0.000000,0.000000
103,106.000000,1009.000000,-64.000000,0.000000,0.000000,0.000000
