P,1,-1354,248,2712,0,270,0,2
P,1,-1428,304,2712,0,270,0,2
P,1,-1508,248,2712,0,270,0,2
P,1,-1596,304,2712,0,270,0,2
P,1,-1298,306,2712,0,270,0,2
P,1,-1092,248,2712,0,270,0,2
P,1,-1022,302,2712,0,270,0,2
P,1,-1170,300,2712,0,270,0,2
P,1,-952,248,2712,0,270,0,2
P,1,-890,302,2712,0,270,0,2
P,2,1318,300,2712,0,270,0,2
P,2,1383,300,2712,0,270,0,2
P,2,1447,300,2712,0,270,0,2
P,2,1512,300,2712,0,270,0,2
P,2,1572,302,2712,0,270,0,2
P,2,866,304,2712,0,270,0,2
P,2,931,304,2712,0,270,0,2
P,2,995,304,2712,0,270,0,2
P,2,1060,304,2712,0,270,0,2
P,2,1120,306,2712,0,270,0,2
P,3,-1316,-230,1622,0,90,0,2
P,3,-1208,-228,1622,0,90,0,2
P,3,-1316,-310,1622,0,90,0,2
P,3,-1208,-308,1622,0,90,0,2
P,3,-1260,-406,1622,0,90,0,2
P,3,-1140,172,1622,0,270,0,2
P,3,-1248,170,1622,0,270,0,2
P,3,-1248,276,1622,0,270,0,2
P,3,-1138,274,1622,0,270,0,2
P,3,-1194,352,1622,0,270,0,2
P,4,1202,-294,1622,0,90,0,2
P,4,1304,-294,1622,0,90,0,2
P,4,1202,-374,1622,0,90,0,2
P,4,1304,-374,1622,0,90,0,2
P,4,1252,-472,1622,0,90,0,2
P,4,1266,164,1622,0,270,0,2
P,4,1158,162,1622,0,270,0,2
P,4,1158,268,1622,0,270,0,2
P,4,1268,266,1622,0,270,0,2
P,4,1212,344,1622,0,270,0,2
P,5,-1785,-880,76,0,0,0,2
P,5,-1785,-800,76,0,0,0,2
P,5,-1785,-718,76,0,0,0,2
P,5,-1785,-628,76,0,0,0,2
P,5,-1785,-550,76,0,0,0,2
P,5,-1703,-880,76,0,0,0,2
P,5,-1703,-800,76,0,0,0,2
P,5,-1703,-718,76,0,0,0,2
P,5,-1703,-628,76,0,0,0,2
P,5,-1703,-550,76,0,0,0,2
P,6,1886,924,90,0,180,0,2
P,6,1887,1014,90,0,180,0,2
P,6,1887,1096,90,0,180,0,2
P,6,1887,1186,90,0,180,0,2
P,6,1888,1274,90,0,180,0,2
P,6,1968,924,90,0,180,0,2
P,6,1969,1014,90,0,180,0,2
P,6,1969,1096,90,0,180,0,2
P,6,1969,1186,90,0,180,0,2
P,6,1970,1274,90,0,180,0,2
P,7,13,308,-1494,0,0,0,2
P,7,13,168,-1494,0,0,0,2
P,7,15,-18,-1494,0,0,0,2
P,7,13,-206,-1494,0,0,0,2
P,7,19,-392,-1494,0,0,0,2
P,7,275,312,-1494,0,0,0,2
P,7,275,172,-1494,0,0,0,2
P,7,277,-14,-1494,0,0,0,2
P,7,275,-202,-1494,0,0,0,2
P,7,281,-388,-1494,0,0,0,2
P,7,537,322,-1494,0,270,0,2
P,7,537,182,-1494,0,270,0,2
P,7,539,-4,-1494,0,270,0,2
P,7,537,-192,-1494,0,270,0,2
P,7,543,-378,-1494,0,270,0,2
P,7,807,-390,-1494,0,270,0,2
P,7,801,-204,-1494,0,270,0,2
P,7,803,-16,-1494,0,270,0,2
P,7,801,170,-1494,0,270,0,2
P,7,801,310,-1494,0,270,0,2
Z,0,-2082,-772,2628,0,0,0,1
Z,1,-2082,-826,2628,0,0,0,1
Z,2,-2038,-772,2628,0,0,0,1
Z,3,-2038,-826,2628,0,0,0,1
Z,4,-1994,-772,2628,0,0,0,1
Z,5,-1994,-826,2628,0,0,0,1
Z,6,-1950,-772,2628,0,0,0,1
Z,7,-1950,-826,2628,0,0,0,1
Z,8,-1906,-772,2628,0,0,0,1
Z,9,-1906,-826,2628,0,0,0,1
Z,10,-378,-828,2628,0,0,0,1
Z,11,-378,-774,2628,0,0,0,1
Z,12,-422,-828,2628,0,0,0,1
Z,13,-422,-774,2628,0,0,0,1
Z,14,-466,-828,2628,0,0,0,1
Z,15,-466,-774,2628,0,0,0,1
Z,16,-510,-828,2628,0,0,0,1
Z,17,-510,-774,2628,0,0,0,1
Z,18,-554,-828,2628,0,0,0,1
Z,19,-554,-774,2628,0,0,0,1
Z,20,380,-772,2628,0,0,0,1
Z,21,380,-826,2628,0,0,0,1
Z,22,424,-772,2628,0,0,0,1
Z,23,424,-826,2628,0,0,0,1
Z,24,468,-772,2628,0,0,0,1
Z,25,468,-826,2628,0,0,0,1
Z,26,512,-772,2628,0,0,0,1
Z,27,512,-826,2628,0,0,0,1
Z,28,556,-772,2628,0,0,0,1
Z,29,556,-826,2628,0,0,0,1
Z,30,2084,-828,2628,0,0,0,1
Z,31,2084,-774,2628,0,0,0,1
Z,32,2040,-828,2628,0,0,0,1
Z,33,2040,-774,2628,0,0,0,1
Z,34,1996,-828,2628,0,0,0,1
Z,35,1996,-774,2628,0,0,0,1
Z,36,1952,-828,2628,0,0,0,1
Z,37,1952,-774,2628,0,0,0,1
Z,38,1908,-828,2628,0,0,0,1
Z,39,1908,-774,2628,0,0,0,1
Z,40,-988,-1060,1672,0,0,0,1
Z,41,-918,-1060,1672,0,0,0,1
Z,42,-848,-1060,1672,0,0,0,1
Z,43,-992,-1150,1672,0,0,0,1
Z,44,-932,-1148,1672,0,0,0,1
Z,45,-866,-1148,1672,0,0,0,1
Z,46,-364,-728,1672,0,0,0,1
Z,47,-364,-818,1672,0,0,0,1
Z,48,-436,-728,1672,0,0,0,1
Z,49,-436,-818,1672,0,0,0,1
Z,50,-508,-728,1672,0,0,0,1
Z,51,-508,-818,1672,0,0,0,1
Z,52,-1476,890,1644,0,0,0,1
Z,53,-1536,890,1644,0,0,0,1
Z,54,-1596,890,1644,0,0,0,1
Z,55,-1476,984,1644,0,0,0,1
