1,-1633.000000,81.000000,2663.000000,-827.000000,353.000000,2821.000000
2,829.000000,81.000000,2663.000000,1631.000000,353.000000,2785.000000
3,-1629.000000,-501.000000,1567.000000,-797.000000,513.000000,1785.000000
4,1013.000000,-513.000000,1567.000000,1471.000000,385.000000,1733.000000
5,-1410.000000,-871.000000,37.000000,-1337.000000,-757.000000,143.000000
6,-633.000000,-1105.000000,37.000000,-409.000000,-989.000000,159.000000
200,-1873.000000,671.000000,2663.000000,-1599.000000,993.000000,2827.000000
7,-226.000000,-2127.000000,37.000000,29.000000,-1885.000000,159.000000
201,-865.000000,671.000000,2663.000000,-591.000000,993.000000,2839.000000
8,1612.000000,-1623.000000,37.000000,1721.000000,-1325.000000,159.000000
202,589.000000,671.000000,2663.000000,863.000000,993.000000,2827.000000
9,1591.000000,945.000000,37.000000,1793.000000,1243.000000,159.000000
203,1597.000000,671.000000,2663.000000,1871.000000,993.000000,2827.000000
10,547.000000,907.000000,33.000000,783.000000,1243.000000,155.000000
11,-634.000000,1585.000000,37.000000,-409.000000,1855.000000,191.000000
204,-1349.000000,631.000000,1567.000000,-1155.000000,1025.000000,1761.000000
205,-1317.000000,-1153.000000,1567.000000,-1123.000000,-759.000000,1761.000000
12,-1467.000000,1697.000000,37.000000,-1397.000000,1811.000000,159.000000
206,1149.000000,-1153.000000,1567.000000,1343.000000,-759.000000,1761.000000
207,1117.000000,631.000000,1567.000000,1311.000000,1025.000000,1761.000000
208,1606.000000,-1423.000000,37.000000,2008.000000,-1101.000000,159.000000
209,1606.000000,-1847.000000,37.000000,2008.000000,-1525.000000,159.000000
210,-1834.000000,2073.000000,37.000000,-1408.000000,2267.000000,143.000000
211,-2042.000000,1745.000000,37.000000,-1872.000000,1963.000000,199.000000
20,-468.000000,-441.000000,-1539.000000,942.000000,393.000000,-1385.000000
104,-1818.000000,-927.000000,37.000000,-1666.000000,-509.000000,175.000000
105,-721.000000,-929.000000,37.000000,-581.000000,-701.000000,191.000000
106,-367.000000,-1863.000000,37.000000,-223.000000,-1685.000000,191.000000
107,1416.000000,-1623.000000,37.000000,1573.000000,-1325.000000,191.000000
108,1857.000000,905.000000,37.000000,1981.000000,1291.000000,159.000000
109,805.000000,945.000000,37.000000,903.000000,1243.000000,211.000000
110,-635.000000,1265.000000,37.000000,-409.000000,1441.000000,191.000000
111,-814.000000,1641.000000,37.000000,-409.000000,1867.000000,191.000000
112,-1479.000000,1697.000000,37.000000,-1400.000000,1811.000000,143.000000
121,-1349.000000,-1145.000000,1567.000000,-1123.000000,1017.000000,1731.000000
122,1117.000000,-1145.000000,1567.000000,1343.000000,1017.000000,1731.000000
125,1610.000000,-1623.000000,37.000000,1767.000000,-1325.000000,191.000000
