waveID,spawnPoint,startTime,endTime,intervalTime,zombi,zombiRatio,eventmessage
1,1,0,21600,2,5 6,1 1,
1,2,0,21600,3,15 16,1 1,
1,3,0,21600,2,5 6,1 1,
1,4,0,21600,3,35 36,1 1,
1,5,0,21600,2,5 6,1 1,
1,6,0,21600,3,45 46,1 1,
1,7,0,21600,2,5 6,1 1,
1,8,0,21600,3,7 8,1 1,
1,9,0,21600,2,5 6,1 1,
1,10,0,21600,3,25 26,1 1,
1,11,0,21600,2,5 6,1 1,
1,12,0,21600,3,25 26,1 1,
2,13,0,21600,2,5 6,1 1,
2,14,0,21600,3,15 16,1 1,
2,15,0,21600,2,5 6,1 1,
2,16,0,21600,3,35 36,1 1,
2,17,0,21600,2,5 6,1 1,
2,18,0,21600,3,45 46,1 1,
2,19,0,21600,2,5 6,1 1,
2,20,0,21600,3,7 8,1 1,
2,21,0,21600,2,5 6,1 1,
2,22,0,21600,3,25 26,1 1,
2,23,0,21600,2,5 6,1 1,
2,24,0,21600,3,25 26,1 1,
3,25,0,21600,2,5 6,1 1,
3,26,0,21600,3,15 16,1 1,
3,27,0,21600,2,5 6,1 1,
3,28,0,21600,3,35 36,1 1,
3,29,0,21600,2,5 6,1 1,
3,30,0,21600,3,45 46,1 1,
3,31,0,21600,2,5 6,1 1,
3,32,0,21600,3,7 8,1 1,
3,33,0,21600,2,5 6,1 1,
3,34,0,21600,3,25 26,1 1,
3,35,0,21600,2,5 6,1 1,
3,36,0,21600,3,25 26,1 1,
4,37,0,21600,2,5 6,1 1,
4,38,0,21600,3,15 16,1 1,
4,39,0,21600,2,5 6,1 1,
4,40,0,21600,3,35 36,1 1,
4,41,0,21600,2,5 6,1 1,
4,42,0,21600,3,45 46,1 1,
4,43,0,21600,2,5 6,1 1,
4,44,0,21600,3,7 8,1 1,
4,45,0,21600,2,5 6,1 1,
4,46,0,21600,3,25 26,1 1,
4,47,0,21600,2,5 6,1 1,
4,48,0,21600,3,25 26,1 1,
5,60,0,21600,3,7 8,1 1,
5,61,0,21600,3,17 18,1 1,
5,62,0,21600,3,5 6,1 1,
5,63,0,21600,3,37 38,1 1,
5,64,0,21600,3,5 6,1 1,
5,65,0,21600,3,45 46,1 1,
5,66,0,21600,3,5 6,1 1,
5,67,0,21600,3,37 38,1 1,
5,68,0,21600,3,37 38,1 1,
5,70,0,21600,3,600 601,1 1,
5,71,1,21600,3,602 603,1 1,
5,72,2,21600,3,604 605,1 1,
5,73,3,21600,3,606 607,1 1,
6,74,0,21600,3,605 606,1 1,
6,75,1,21600,3,600 601,1 1,
6,76,2,21600,3,610 611,1 1,
6,77,3,21600,3,600 601,1 1,
6,78,4,21600,3,600 601,1 1,
6,79,1,21600,3,603 604,1 1,
6,80,2,21600,3,600 601,1 1,
6,81,3,21600,3,605 606,1 1,
6,82,4,21600,3,600 601,1 1,
6,83,1,21600,3,610 611,1 1,
6,84,2,21600,3,600 601,1 1,
6,85,3,21600,3,600 601,1 1,
6,86,1,21600,3,603 604,1 1,
6,87,2,21600,3,600 601,1 1,
6,88,3,21600,3,605 606,1 1,
7,90,0,21600,3,600 601,1 1,
7,91,1,21600,3,600 601,1 1,
7,92,0,21600,3,600 601,1 1,
7,93,2,21600,3,600 601,1 1,
7,94,0,21600,3,600 601,1 1,
7,95,4,21600,3,600 601,1 1,
7,96,1,21600,3,600 601,1 1,
7,97,0,21600,3,600 601,1 1,
7,98,0,21600,3,600 601,1 1,
7,99,1,21600,3,600 601,1 1,
7,100,0,21600,3,600 601,1 1,
7,101,2,21600,3,600 601,1 1,
7,102,0,21600,3,600 601,1 1,
7,103,4,21600,3,600 601,1 1,
7,104,1,21600,3,600 601,1 1,
7,105,0,21600,3,600 601,1 1,
7,106,0,21600,3,600 601,1 1,
7,107,1,21600,3,600 601,1 1,
7,108,0,21600,3,600 601,1 1,
7,109,2,21600,3,600 601,1 1,
7,110,0,21600,3,600 601,1 1,
7,111,4,21600,3,600 601,1 1,
7,112,1,21600,5,7 8,1 1,
7,113,0,21600,6,17 18,1 1,
7,114,0,21600,5,7 8,1 1,
7,115,1,21600,6,37 38,1 1,
7,116,0,21600,5,7 8,1 1,
7,117,2,21600,6,47 48,1 1,
7,118,0,21600,5,7 8,1 1,
7,119,4,21600,6,7 8,1 1,
7,120,1,21600,5,7 8,1 1,
7,121,0,21600,6,27 28,1 1,
7,122,0,21600,5,7 8,1 1,
7,123,1,21600,6,27 28,1 1,
7,124,0,21600,5,7 8,1 1,
7,125,2,21600,6,17 18,1 1,
7,126,0,21600,5,7 8,1 1,
7,127,4,21600,6,37 38,1 1,
7,128,1,21600,5,7 8,1 1,
7,129,0,21600,6,47 48,1 1,
7,130,0,21600,5,7 8,1 1,
7,131,0,21600,6,37 38,1 1,
